deso,kommun,lan,kommunnamn,lannamn,2_doser,minst_1_dos
1881A0020,1881,18,Kumla,Örebro,0.81,0.85
0136C1210,0136,01,Haninge,Stockholm,0.58,0.71
0136C1240,0136,01,Haninge,Stockholm,0.46,0.61
0136C1450,0136,01,Haninge,Stockholm,0.61,0.73
0182C1240,0182,01,Nacka,Stockholm,0.72,0.87
0180C3230,0180,01,Stockholm,Stockholm,0.74,0.88
1814C1020,1814,18,Lekeberg,Örebro,0.74,0.8
1814C1010,1814,18,Lekeberg,Örebro,0.79,0.84
0140C1010,0140,01,Nykvarn,Stockholm,0.72,0.84
0136C1160,0136,01,Haninge,Stockholm,0.58,0.76
1814A0010,1814,18,Lekeberg,Örebro,0.78,0.83
0140C1020,0140,01,Nykvarn,Stockholm,0.7,0.83
0181C1050,0181,01,Södertälje,Stockholm,0.35,0.45
0136C1190,0136,01,Haninge,Stockholm,0.58,0.71
0136C1150,0136,01,Haninge,Stockholm,0.66,0.77
0136C1220,0136,01,Haninge,Stockholm,0.52,0.67
0181C1060,0181,01,Södertälje,Stockholm,0.44,0.52
1492A0020,1492,14,Åmål,Västra Götaland,0.79,0.89
0136C1180,0136,01,Haninge,Stockholm,0.57,0.69
0127C1010,0127,01,Botkyrka,Stockholm,0.68,0.79
0181C1030,0181,01,Södertälje,Stockholm,0.38,0.48
0181C1070,0181,01,Södertälje,Stockholm,0.58,0.7
0136C1230,0136,01,Haninge,Stockholm,0.51,0.62
0127C1020,0127,01,Botkyrka,Stockholm,0.67,0.77
0181C1080,0181,01,Södertälje,Stockholm,0.41,0.53
0127C1030,0127,01,Botkyrka,Stockholm,0.58,0.71
0136C1320,0136,01,Haninge,Stockholm,0.62,0.75
0181C1130,0181,01,Södertälje,Stockholm,0.58,0.73
0136B2010,0136,01,Haninge,Stockholm,0.78,0.86
0136C1330,0136,01,Haninge,Stockholm,0.66,0.8
0140C1040,0140,01,Nykvarn,Stockholm,0.75,0.86
0461A0030,0461,04,Gnesta,Södermanland,0.72,0.81
0183C1240,0183,01,Sundbyberg,Stockholm,0.63,0.77
0180C6110,0180,01,Stockholm,Stockholm,0.28,0.38
0181C1190,0181,01,Södertälje,Stockholm,0.36,0.47
1880C1010,1880,18,Örebro,Örebro,0.77,0.84
0461A0040,0461,04,Gnesta,Södermanland,0.72,0.8
0125C1010,0125,01,Ekerö,Stockholm,0.79,0.91
0136C1300,0136,01,Haninge,Stockholm,0.76,0.86
0181C1020,0181,01,Södertälje,Stockholm,0.74,0.84
0180C1440,0180,01,Stockholm,Stockholm,0.64,0.79
0127C1040,0127,01,Botkyrka,Stockholm,0.64,0.77
0181C1150,0181,01,Södertälje,Stockholm,0.38,0.49
0127C1050,0127,01,Botkyrka,Stockholm,0.56,0.74
0181C1170,0181,01,Södertälje,Stockholm,0.58,0.71
0181C1180,0181,01,Södertälje,Stockholm,0.58,0.7
0136C1340,0136,01,Haninge,Stockholm,0.58,0.74
0180C2950,0180,01,Stockholm,Stockholm,0.7,0.85
0180C2800,0180,01,Stockholm,Stockholm,0.71,0.86
0128C1010,0128,01,Salem,Stockholm,0.76,0.88
0127C1060,0127,01,Botkyrka,Stockholm,0.7,0.81
0181C1120,0181,01,Södertälje,Stockholm,0.54,0.62
0182C1060,0182,01,Nacka,Stockholm,0.79,0.9
0136C1310,0136,01,Haninge,Stockholm,0.54,0.73
0127C1110,0127,01,Botkyrka,Stockholm,0.4,0.54
0181C1260,0181,01,Södertälje,Stockholm,0.43,0.53
0128C1050,0128,01,Salem,Stockholm,0.68,0.78
0127C1100,0127,01,Botkyrka,Stockholm,0.55,0.68
0136C1350,0136,01,Haninge,Stockholm,0.75,0.85
0127A0010,0127,01,Botkyrka,Stockholm,0.67,0.79
0181C1200,0181,01,Södertälje,Stockholm,0.57,0.71
0181C1240,0181,01,Södertälje,Stockholm,0.62,0.72
0181C1210,0181,01,Södertälje,Stockholm,0.44,0.54
0180C1550,0180,01,Stockholm,Stockholm,0.78,0.9
0180C1570,0180,01,Stockholm,Stockholm,0.63,0.85
0128C1020,0128,01,Salem,Stockholm,0.71,0.83
0181C1220,0181,01,Södertälje,Stockholm,0.47,0.58
0127C1090,0127,01,Botkyrka,Stockholm,0.41,0.54
0136C1360,0136,01,Haninge,Stockholm,0.68,0.83
0128C1030,0128,01,Salem,Stockholm,0.51,0.66
0136C1370,0136,01,Haninge,Stockholm,0.73,0.85
0181C1250,0181,01,Södertälje,Stockholm,0.62,0.73
0127C1080,0127,01,Botkyrka,Stockholm,0.45,0.58
0127C1170,0127,01,Botkyrka,Stockholm,0.56,0.67
1880A0030,1880,18,Örebro,Örebro,0.84,0.89
0127C1240,0127,01,Botkyrka,Stockholm,0.66,0.8
0180C1190,0180,01,Stockholm,Stockholm,0.67,0.79
1880C1630,1880,18,Örebro,Örebro,0.44,0.54
1880C1020,1880,18,Örebro,Örebro,0.76,0.83
0181C1270,0181,01,Södertälje,Stockholm,0.4,0.51
0181C1280,0181,01,Södertälje,Stockholm,0.45,0.6
0127C1190,0127,01,Botkyrka,Stockholm,0.63,0.77
1880C1030,1880,18,Örebro,Örebro,0.85,0.89
0128C1040,0128,01,Salem,Stockholm,0.66,0.78
0181C1320,0181,01,Södertälje,Stockholm,0.37,0.49
0181C1290,0181,01,Södertälje,Stockholm,0.48,0.59
0180C1540,0180,01,Stockholm,Stockholm,0.57,0.75
0180C1510,0180,01,Stockholm,Stockholm,0.52,0.65
0136C1380,0136,01,Haninge,Stockholm,0.72,0.84
0181C1310,0181,01,Södertälje,Stockholm,0.59,0.72
0136C1400,0136,01,Haninge,Stockholm,0.68,0.82
0127C1130,0127,01,Botkyrka,Stockholm,0.72,0.85
0127C1120,0127,01,Botkyrka,Stockholm,0.77,0.87
0128C1060,0128,01,Salem,Stockholm,0.66,0.79
0127C1160,0127,01,Botkyrka,Stockholm,0.47,0.6
0180C4060,0180,01,Stockholm,Stockholm,0.76,0.87
0136C1390,0136,01,Haninge,Stockholm,0.63,0.76
0181C1360,0181,01,Södertälje,Stockholm,0.48,0.6
0181C1330,0181,01,Södertälje,Stockholm,0.65,0.73
0126C1510,0126,01,Huddinge,Stockholm,0.35,0.47
0127C1150,0127,01,Botkyrka,Stockholm,0.69,0.82
0127C1140,0127,01,Botkyrka,Stockholm,0.76,0.87
0181C1340,0181,01,Södertälje,Stockholm,0.56,0.68
0128C1070,0128,01,Salem,Stockholm,0.57,0.71
0136C1420,0136,01,Haninge,Stockholm,0.76,0.87
0136C1410,0136,01,Haninge,Stockholm,0.72,0.82
0181C1300,0181,01,Södertälje,Stockholm,0.41,0.53
0127C1210,0127,01,Botkyrka,Stockholm,0.58,0.78
1862C1010,1862,18,Degerfors,Örebro,0.75,0.8
1880C1070,1880,18,Örebro,Örebro,0.84,0.9
0181C1350,0181,01,Södertälje,Stockholm,0.48,0.61
0180C1480,0180,01,Stockholm,Stockholm,0.55,0.72
1862C1030,1862,18,Degerfors,Örebro,0.77,0.83
0136C1440,0136,01,Haninge,Stockholm,0.76,0.88
0482A0030,0482,04,Flen,Södermanland,0.78,0.85
1880C1090,1880,18,Örebro,Örebro,0.71,0.8
1862C1020,1862,18,Degerfors,Örebro,0.77,0.81
0126C1060,0126,01,Huddinge,Stockholm,0.48,0.62
1880C1060,1880,18,Örebro,Örebro,0.89,0.92
0126C1070,0126,01,Huddinge,Stockholm,0.5,0.62
0181A0040,0181,01,Södertälje,Stockholm,0.51,0.59
0180C3820,0180,01,Stockholm,Stockholm,0.7,0.87
1781B2010,1781,17,Kristinehamn,Värmland,0.76,0.84
1814B2010,1814,18,Lekeberg,Örebro,0.83,0.9
1880C1120,1880,18,Örebro,Örebro,0.87,0.92
0136C1430,0136,01,Haninge,Stockholm,0.72,0.84
0180C3400,0180,01,Stockholm,Stockholm,0.66,0.82
0182C1290,0182,01,Nacka,Stockholm,0.68,0.84
0180C3510,0180,01,Stockholm,Stockholm,0.77,0.89
0180C3700,0180,01,Stockholm,Stockholm,0.74,0.89
0126C1040,0126,01,Huddinge,Stockholm,0.69,0.8
0127C1180,0127,01,Botkyrka,Stockholm,0.47,0.65
0140A0010,0140,01,Nykvarn,Stockholm,0.71,0.83
1880A0050,1880,18,Örebro,Örebro,0.8,0.87
0126C1230,0126,01,Huddinge,Stockholm,0.66,0.8
1862C1040,1862,18,Degerfors,Örebro,0.81,0.86
1781C1080,1781,17,Kristinehamn,Värmland,0.71,0.83
0180C1790,0180,01,Stockholm,Stockholm,0.74,0.87
0180C1800,0180,01,Stockholm,Stockholm,0.6,0.77
0126C1020,0126,01,Huddinge,Stockholm,0.36,0.56
0180C1290,0180,01,Stockholm,Stockholm,0.57,0.73
0125C1020,0125,01,Ekerö,Stockholm,0.8,0.91
0138C1010,0138,01,Tyresö,Stockholm,0.79,0.9
0126C1130,0126,01,Huddinge,Stockholm,0.46,0.58
1880C1150,1880,18,Örebro,Örebro,0.6,0.76
1880C1230,1880,18,Örebro,Örebro,0.76,0.85
1781C1030,1781,17,Kristinehamn,Värmland,0.87,0.92
0126C1100,0126,01,Huddinge,Stockholm,0.67,0.8
0127C1260,0127,01,Botkyrka,Stockholm,0.69,0.82
0180C2190,0180,01,Stockholm,Stockholm,0.78,0.89
0180C2410,0180,01,Stockholm,Stockholm,0.64,0.83
0180C2320,0180,01,Stockholm,Stockholm,0.73,0.87
0180C2230,0180,01,Stockholm,Stockholm,0.7,0.82
1814A0020,1814,18,Lekeberg,Örebro,0.78,0.83
0127C1250,0127,01,Botkyrka,Stockholm,0.73,0.86
0126C1150,0126,01,Huddinge,Stockholm,0.72,0.85
0126C1160,0126,01,Huddinge,Stockholm,0.54,0.67
0127C1220,0127,01,Botkyrka,Stockholm,0.6,0.73
1880C1100,1880,18,Örebro,Örebro,0.81,0.9
1880C1140,1880,18,Örebro,Örebro,0.74,0.83
0127C1200,0127,01,Botkyrka,Stockholm,0.63,0.73
0126C1010,0126,01,Huddinge,Stockholm,0.61,0.73
0126C1090,0126,01,Huddinge,Stockholm,0.37,0.48
0126A0010,0126,01,Huddinge,Stockholm,0.65,0.76
1880C1170,1880,18,Örebro,Örebro,0.82,0.89
0126C1080,0126,01,Huddinge,Stockholm,0.41,0.63
0126C1170,0126,01,Huddinge,Stockholm,0.66,0.78
1880C1180,1880,18,Örebro,Örebro,0.84,0.9
0136A0020,0136,01,Haninge,Stockholm,0.71,0.82
1880C1160,1880,18,Örebro,Örebro,0.65,0.81
1862C1050,1862,18,Degerfors,Örebro,0.85,0.88
0126C1180,0126,01,Huddinge,Stockholm,0.54,0.68
0126C1120,0126,01,Huddinge,Stockholm,0.75,0.87
0483A0060,0483,04,Katrineholm,Södermanland,0.84,0.9
1785A0030,1785,17,Säffle,Värmland,0.81,0.89
0180C1870,0180,01,Stockholm,Stockholm,0.57,0.74
1883C1030,1883,18,Karlskoga,Örebro,0.82,0.87
0138C1030,0138,01,Tyresö,Stockholm,0.76,0.87
1880C1190,1880,18,Örebro,Örebro,0.76,0.83
1880C1490,1880,18,Örebro,Örebro,0.42,0.53
1880C1480,1880,18,Örebro,Örebro,0.81,0.87
0126C1190,0126,01,Huddinge,Stockholm,0.65,0.81
0127C1290,0127,01,Botkyrka,Stockholm,0.37,0.51
0138C1020,0138,01,Tyresö,Stockholm,0.77,0.9
1781A0010,1781,17,Kristinehamn,Värmland,0.82,0.88
1880C1200,1880,18,Örebro,Örebro,0.82,0.9
1880C1110,1880,18,Örebro,Örebro,0.83,0.88
0126C1220,0126,01,Huddinge,Stockholm,0.56,0.7
0127C1310,0127,01,Botkyrka,Stockholm,0.37,0.49
1880C1220,1880,18,Örebro,Örebro,0.75,0.84
0126C1200,0126,01,Huddinge,Stockholm,0.7,0.83
0127C1270,0127,01,Botkyrka,Stockholm,0.41,0.52
1880C1210,1880,18,Örebro,Örebro,0.72,0.8
1880C1250,1880,18,Örebro,Örebro,0.83,0.9
0138C1040,0138,01,Tyresö,Stockholm,0.74,0.85
0127C1300,0127,01,Botkyrka,Stockholm,0.39,0.54
0180C1100,0180,01,Stockholm,Stockholm,0.55,0.69
0127C1480,0127,01,Botkyrka,Stockholm,0.53,0.63
0138C1050,0138,01,Tyresö,Stockholm,0.74,0.84
1880C1240,1880,18,Örebro,Örebro,0.72,0.78
0126C1250,0126,01,Huddinge,Stockholm,0.57,0.74
0138C1070,0138,01,Tyresö,Stockholm,0.76,0.88
0126C1210,0126,01,Huddinge,Stockholm,0.69,0.8
1880C1280,1880,18,Örebro,Örebro,0.84,0.89
0180C1010,0180,01,Stockholm,Stockholm,0.58,0.7
0180C1020,0180,01,Stockholm,Stockholm,0.56,0.7
0127C1320,0127,01,Botkyrka,Stockholm,0.46,0.58
0127C1280,0127,01,Botkyrka,Stockholm,0.5,0.6
1880C1290,1880,18,Örebro,Örebro,0.8,0.87
0126C1300,0126,01,Huddinge,Stockholm,0.58,0.72
0138C1080,0138,01,Tyresö,Stockholm,0.63,0.76
0127C1340,0127,01,Botkyrka,Stockholm,0.36,0.52
0126C1260,0126,01,Huddinge,Stockholm,0.76,0.88
0126C1280,0126,01,Huddinge,Stockholm,0.76,0.87
1880C1300,1880,18,Örebro,Örebro,0.71,0.79
1880C1260,1880,18,Örebro,Örebro,0.85,0.89
0127C1350,0127,01,Botkyrka,Stockholm,0.34,0.5
1880C1310,1880,18,Örebro,Örebro,0.74,0.79
1880C1330,1880,18,Örebro,Örebro,0.8,0.86
1880B3010,1880,18,Örebro,Örebro,0.86,0.92
1438A0010,1438,14,Dals-Ed,Västra Götaland,0.73,0.83
0126C1340,0126,01,Huddinge,Stockholm,0.62,0.8
0126C1050,0126,01,Huddinge,Stockholm,0.64,0.76
1880C1320,1880,18,Örebro,Örebro,0.77,0.84
0126C1320,0126,01,Huddinge,Stockholm,0.57,0.74
1880C1350,1880,18,Örebro,Örebro,0.78,0.85
0126C1290,0126,01,Huddinge,Stockholm,0.72,0.85
0127C1380,0127,01,Botkyrka,Stockholm,0.35,0.44
0138C1090,0138,01,Tyresö,Stockholm,0.66,0.81
0127C1410,0127,01,Botkyrka,Stockholm,0.36,0.48
0138C1100,0138,01,Tyresö,Stockholm,0.76,0.88
0180C1040,0180,01,Stockholm,Stockholm,0.58,0.71
0126C1330,0126,01,Huddinge,Stockholm,0.74,0.85
0126C1240,0126,01,Huddinge,Stockholm,0.73,0.86
0126C1360,0126,01,Huddinge,Stockholm,0.77,0.87
0486B3010,0486,04,Strängnäs,Södermanland,0.66,0.77
0181C1380,0181,01,Södertälje,Stockholm,0.59,0.7
0138C1110,0138,01,Tyresö,Stockholm,0.77,0.87
0126C1370,0126,01,Huddinge,Stockholm,0.54,0.66
0127C1330,0127,01,Botkyrka,Stockholm,0.46,0.57
0127C1420,0127,01,Botkyrka,Stockholm,0.35,0.48
0180C1030,0180,01,Stockholm,Stockholm,0.73,0.86
0138A0010,0138,01,Tyresö,Stockholm,0.7,0.82
0127C1440,0127,01,Botkyrka,Stockholm,0.34,0.45
0180C1070,0180,01,Stockholm,Stockholm,0.53,0.67
1880C1390,1880,18,Örebro,Örebro,0.5,0.61
0181C1390,0181,01,Södertälje,Stockholm,0.55,0.66
0138C1150,0138,01,Tyresö,Stockholm,0.55,0.72
0180C1080,0180,01,Stockholm,Stockholm,0.64,0.77
0181C1370,0181,01,Södertälje,Stockholm,0.57,0.66
0126C1350,0126,01,Huddinge,Stockholm,0.67,0.83
0180C1090,0180,01,Stockholm,Stockholm,0.55,0.7
0180C1050,0180,01,Stockholm,Stockholm,0.64,0.81
0138C1140,0138,01,Tyresö,Stockholm,0.79,0.9
1880C1440,1880,18,Örebro,Örebro,0.78,0.84
0126C1400,0126,01,Huddinge,Stockholm,0.74,0.86
1880C1450,1880,18,Örebro,Örebro,0.53,0.63
0126C1390,0126,01,Huddinge,Stockholm,0.78,0.89
1880C1410,1880,18,Örebro,Örebro,0.8,0.85
1880C1460,1880,18,Örebro,Örebro,0.74,0.82
0138C1160,0138,01,Tyresö,Stockholm,0.77,0.86
1880C1340,1880,18,Örebro,Örebro,0.83,0.88
0486B2010,0486,04,Strängnäs,Södermanland,0.82,0.9
1880C1510,1880,18,Örebro,Örebro,0.77,0.84
1880B2010,1880,18,Örebro,Örebro,0.85,0.9
0138C1180,0138,01,Tyresö,Stockholm,0.67,0.8
0138C1200,0138,01,Tyresö,Stockholm,0.66,0.79
0180C1140,0180,01,Stockholm,Stockholm,0.43,0.57
0138C1210,0138,01,Tyresö,Stockholm,0.73,0.84
0126C1310,0126,01,Huddinge,Stockholm,0.59,0.73
1880C1530,1880,18,Örebro,Örebro,0.46,0.54
0180C1130,0180,01,Stockholm,Stockholm,0.54,0.7
0138C1170,0138,01,Tyresö,Stockholm,0.62,0.8
0126C1430,0126,01,Huddinge,Stockholm,0.74,0.87
0180C1200,0180,01,Stockholm,Stockholm,0.43,0.58
0180C1180,0180,01,Stockholm,Stockholm,0.59,0.73
0486B2020,0486,04,Strängnäs,Södermanland,0.69,0.79
0182C1010,0182,01,Nacka,Stockholm,0.8,0.91
0180C1230,0180,01,Stockholm,Stockholm,0.41,0.56
0127C1450,0127,01,Botkyrka,Stockholm,0.48,0.57
0127C1460,0127,01,Botkyrka,Stockholm,0.47,0.56
0180C1170,0180,01,Stockholm,Stockholm,0.73,0.86
1460A0020,1460,14,Bengtsfors,Västra Götaland,0.79,0.86
0138C1250,0138,01,Tyresö,Stockholm,0.71,0.83
1862A0010,1862,18,Degerfors,Örebro,0.78,0.82
0138C1230,0138,01,Tyresö,Stockholm,0.72,0.85
0180C1260,0180,01,Stockholm,Stockholm,0.58,0.72
1880C1550,1880,18,Örebro,Örebro,0.85,0.9
0180C1280,0180,01,Stockholm,Stockholm,0.5,0.65
0180C1310,0180,01,Stockholm,Stockholm,0.6,0.76
0180C1300,0180,01,Stockholm,Stockholm,0.46,0.61
0126C1460,0126,01,Huddinge,Stockholm,0.76,0.88
0127A0020,0127,01,Botkyrka,Stockholm,0.49,0.62
0126C1500,0126,01,Huddinge,Stockholm,0.75,0.87
1880C1570,1880,18,Örebro,Örebro,0.34,0.46
0180C1270,0180,01,Stockholm,Stockholm,0.68,0.84
0127C1470,0127,01,Botkyrka,Stockholm,0.36,0.47
0180C1330,0180,01,Stockholm,Stockholm,0.42,0.56
0126C1470,0126,01,Huddinge,Stockholm,0.77,0.88
0126C1540,0126,01,Huddinge,Stockholm,0.42,0.55
0486A0010,0486,04,Strängnäs,Södermanland,0.75,0.84
0182C1040,0182,01,Nacka,Stockholm,0.64,0.76
0180C1320,0180,01,Stockholm,Stockholm,0.54,0.72
0486B3020,0486,04,Strängnäs,Södermanland,0.68,0.79
0180C1350,0180,01,Stockholm,Stockholm,0.62,0.76
0126C1570,0126,01,Huddinge,Stockholm,0.56,0.71
0486B2030,0486,04,Strängnäs,Södermanland,0.78,0.86
0126C1490,0126,01,Huddinge,Stockholm,0.41,0.56
0126C1480,0126,01,Huddinge,Stockholm,0.76,0.87
0180C1410,0180,01,Stockholm,Stockholm,0.59,0.79
0126C1550,0126,01,Huddinge,Stockholm,0.42,0.54
0180C1380,0180,01,Stockholm,Stockholm,0.48,0.67
0180C1340,0180,01,Stockholm,Stockholm,0.44,0.6
0138C1060,0138,01,Tyresö,Stockholm,0.71,0.82
0180C1490,0180,01,Stockholm,Stockholm,0.51,0.64
1880A0060,1880,18,Örebro,Örebro,0.84,0.89
0180C1520,0180,01,Stockholm,Stockholm,0.61,0.73
0180C1670,0180,01,Stockholm,Stockholm,0.8,0.9
0125C1030,0125,01,Ekerö,Stockholm,0.74,0.87
0180C1660,0180,01,Stockholm,Stockholm,0.44,0.56
0180C1500,0180,01,Stockholm,Stockholm,0.53,0.69
0180C1560,0180,01,Stockholm,Stockholm,0.36,0.49
0180C1530,0180,01,Stockholm,Stockholm,0.59,0.77
0180C1590,0180,01,Stockholm,Stockholm,0.4,0.55
0180C1620,0180,01,Stockholm,Stockholm,0.8,0.9
0180C1760,0180,01,Stockholm,Stockholm,0.67,0.79
0180C1210,0180,01,Stockholm,Stockholm,0.67,0.8
0180C1730,0180,01,Stockholm,Stockholm,0.46,0.62
1781C1020,1781,17,Kristinehamn,Värmland,0.77,0.86
1883C1010,1883,18,Karlskoga,Örebro,0.89,0.91
0180C1780,0180,01,Stockholm,Stockholm,0.45,0.57
0180C1750,0180,01,Stockholm,Stockholm,0.62,0.77
0126C1530,0126,01,Huddinge,Stockholm,0.7,0.81
0180C1740,0180,01,Stockholm,Stockholm,0.74,0.88
0180C1710,0180,01,Stockholm,Stockholm,0.62,0.81
0180C1650,0180,01,Stockholm,Stockholm,0.78,0.9
1880C1610,1880,18,Örebro,Örebro,0.74,0.83
1880C1580,1880,18,Örebro,Örebro,0.79,0.86
0126C1580,0126,01,Huddinge,Stockholm,0.76,0.87
0484B5010,0484,04,Eskilstuna,Södermanland,0.74,0.84
1883C1020,1883,18,Karlskoga,Örebro,0.91,0.94
1781C1070,1781,17,Kristinehamn,Värmland,0.79,0.88
0180C1820,0180,01,Stockholm,Stockholm,0.83,0.91
0180C1600,0180,01,Stockholm,Stockholm,0.55,0.74
1880B4010,1880,18,Örebro,Örebro,0.81,0.86
0120C1010,0120,01,Värmdö,Stockholm,0.7,0.83
0182C1070,0182,01,Nacka,Stockholm,0.75,0.88
1880C1620,1880,18,Örebro,Örebro,0.72,0.78
0180C1890,0180,01,Stockholm,Stockholm,0.75,0.88
0180C1860,0180,01,Stockholm,Stockholm,0.49,0.63
0181A0050,0181,01,Södertälje,Stockholm,0.76,0.86
1862A0020,1862,18,Degerfors,Örebro,0.83,0.87
0180C1910,0180,01,Stockholm,Stockholm,0.51,0.64
0180C1880,0180,01,Stockholm,Stockholm,0.68,0.84
0180C1930,0180,01,Stockholm,Stockholm,0.74,0.87
0125C1060,0125,01,Ekerö,Stockholm,0.73,0.85
0180C2240,0180,01,Stockholm,Stockholm,0.67,0.83
0180C2030,0180,01,Stockholm,Stockholm,0.59,0.78
0180C1990,0180,01,Stockholm,Stockholm,0.76,0.87
1883C1040,1883,18,Karlskoga,Örebro,0.79,0.84
0126C1590,0126,01,Huddinge,Stockholm,0.61,0.74
0180C1940,0180,01,Stockholm,Stockholm,0.62,0.76
0180C2020,0180,01,Stockholm,Stockholm,0.64,0.77
0180C1960,0180,01,Stockholm,Stockholm,0.76,0.89
0180C2040,0180,01,Stockholm,Stockholm,0.5,0.62
0182C1050,0182,01,Nacka,Stockholm,0.73,0.85
0180C1970,0180,01,Stockholm,Stockholm,0.78,0.87
1880C1650,1880,18,Örebro,Örebro,0.77,0.81
0180C1950,0180,01,Stockholm,Stockholm,0.67,0.8
0180C1920,0180,01,Stockholm,Stockholm,0.69,0.82
0180C2000,0180,01,Stockholm,Stockholm,0.65,0.78
0180C2010,0180,01,Stockholm,Stockholm,0.5,0.64
0180C2150,0180,01,Stockholm,Stockholm,0.43,0.59
0125C1040,0125,01,Ekerö,Stockholm,0.64,0.75
0180C2060,0180,01,Stockholm,Stockholm,0.47,0.6
0180C2080,0180,01,Stockholm,Stockholm,0.67,0.85
1883C1050,1883,18,Karlskoga,Örebro,0.62,0.7
0180C2260,0180,01,Stockholm,Stockholm,0.58,0.73
0180C2270,0180,01,Stockholm,Stockholm,0.66,0.82
0120C1020,0120,01,Värmdö,Stockholm,0.71,0.82
0180C2210,0180,01,Stockholm,Stockholm,0.58,0.71
0180C2130,0180,01,Stockholm,Stockholm,0.69,0.84
0180C2170,0180,01,Stockholm,Stockholm,0.74,0.86
0180C1850,0180,01,Stockholm,Stockholm,0.64,0.84
0125C1070,0125,01,Ekerö,Stockholm,0.75,0.86
1781C1090,1781,17,Kristinehamn,Värmland,0.88,0.93
0180C2310,0180,01,Stockholm,Stockholm,0.61,0.79
0180C2330,0180,01,Stockholm,Stockholm,0.69,0.84
0180C2360,0180,01,Stockholm,Stockholm,0.56,0.77
0180C2430,0180,01,Stockholm,Stockholm,0.69,0.83
0180C2370,0180,01,Stockholm,Stockholm,0.7,0.86
1781C1010,1781,17,Kristinehamn,Värmland,0.8,0.88
0180C2250,0180,01,Stockholm,Stockholm,0.46,0.6
0180C2290,0180,01,Stockholm,Stockholm,0.6,0.74
1883C1090,1883,18,Karlskoga,Örebro,0.79,0.85
0180C2350,0180,01,Stockholm,Stockholm,0.69,0.82
0180C2460,0180,01,Stockholm,Stockholm,0.66,0.84
0180C2220,0180,01,Stockholm,Stockholm,0.64,0.74
0180C2380,0180,01,Stockholm,Stockholm,0.68,0.86
0180C2960,0180,01,Stockholm,Stockholm,0.76,0.88
0180C2900,0180,01,Stockholm,Stockholm,0.8,0.9
0180C2910,0180,01,Stockholm,Stockholm,0.69,0.86
1761C1010,1761,17,Hammarö,Värmland,0.83,0.91
0182C1120,0182,01,Nacka,Stockholm,0.48,0.59
1814A0030,1814,18,Lekeberg,Örebro,0.82,0.86
0180C2300,0180,01,Stockholm,Stockholm,0.75,0.87
0180C2450,0180,01,Stockholm,Stockholm,0.56,0.8
0180C3320,0180,01,Stockholm,Stockholm,0.62,0.85
0180C3300,0180,01,Stockholm,Stockholm,0.74,0.86
0180C3420,0180,01,Stockholm,Stockholm,0.76,0.87
0180C3440,0180,01,Stockholm,Stockholm,0.74,0.89
1883C1070,1883,18,Karlskoga,Örebro,0.82,0.87
0180C2390,0180,01,Stockholm,Stockholm,0.56,0.77
0180C2480,0180,01,Stockholm,Stockholm,0.67,0.81
0484C1010,0484,04,Eskilstuna,Södermanland,0.84,0.93
0180C2510,0180,01,Stockholm,Stockholm,0.64,0.81
0180C2540,0180,01,Stockholm,Stockholm,0.69,0.86
0180C2340,0180,01,Stockholm,Stockholm,0.47,0.61
0182C1140,0182,01,Nacka,Stockholm,0.39,0.52
1880C1660,1880,18,Örebro,Örebro,0.86,0.9
1785A0040,1785,17,Säffle,Värmland,0.76,0.84
0484A0010,0484,04,Eskilstuna,Södermanland,0.77,0.87
0180C2570,0180,01,Stockholm,Stockholm,0.62,0.84
0120C1030,0120,01,Värmdö,Stockholm,0.73,0.86
0180C2560,0180,01,Stockholm,Stockholm,0.72,0.89
0125C1050,0125,01,Ekerö,Stockholm,0.7,0.82
0182C1110,0182,01,Nacka,Stockholm,0.78,0.9
1883C1080,1883,18,Karlskoga,Örebro,0.78,0.84
0180C2550,0180,01,Stockholm,Stockholm,0.54,0.69
1781C1100,1781,17,Kristinehamn,Värmland,0.81,0.9
0180C2650,0180,01,Stockholm,Stockholm,0.59,0.8
0180C2620,0180,01,Stockholm,Stockholm,0.65,0.88
0180C2610,0180,01,Stockholm,Stockholm,0.65,0.84
0180C2680,0180,01,Stockholm,Stockholm,0.63,0.83
1883C1100,1883,18,Karlskoga,Örebro,0.87,0.9
0180C2660,0180,01,Stockholm,Stockholm,0.66,0.87
0180C2730,0180,01,Stockholm,Stockholm,0.64,0.82
0180C2760,0180,01,Stockholm,Stockholm,0.67,0.83
0180C2600,0180,01,Stockholm,Stockholm,0.74,0.87
0180C2700,0180,01,Stockholm,Stockholm,0.71,0.85
1880C1670,1880,18,Örebro,Örebro,0.85,0.9
0180C2770,0180,01,Stockholm,Stockholm,0.7,0.86
0180C2790,0180,01,Stockholm,Stockholm,0.71,0.85
0182C1160,0182,01,Nacka,Stockholm,0.8,0.91
0180C2880,0180,01,Stockholm,Stockholm,0.75,0.88
0180C2980,0180,01,Stockholm,Stockholm,0.81,0.91
1761C1030,1761,17,Hammarö,Värmland,0.88,0.96
0182C1080,0182,01,Nacka,Stockholm,0.8,0.91
0180C2580,0180,01,Stockholm,Stockholm,0.79,0.89
0180C2830,0180,01,Stockholm,Stockholm,0.74,0.85
1883C1120,1883,18,Karlskoga,Örebro,0.87,0.91
0180C2750,0180,01,Stockholm,Stockholm,0.72,0.87
0180C2850,0180,01,Stockholm,Stockholm,0.67,0.83
